No,Cruise,Sample,Station,Depth.Category,depth,Size.Fraction,Min.Size.Fraction,lat,lon,Depth.m,Temp,O2,time,PANGAEA.sample.identifier,PO4.umol.l,NO2NO3.umol.l,SI.umol.l,Biome,OceanRegion1,OceanRegion2,PO4.WOA,NO3.WOA,NP.ratio.WOA,Pstar.WOA,Nstar.WOA,PO4.100m.WOA,NO3.100m.WOA,PO4.200m.WOA,NO3.200m.WOA,PO4.500m.WOA,NO3.500m.WOA,tot.counts,recA.sums,phnA.sums,phnC.sums,phnD.sums,phnE.sums,phnG.sums,phnH.sums,phnI.sums,phnJ.sums,phnK.sums,phnL.sums,phnM.sums,phnP.sums,phnW.sums,phnX.sums,phoA.sums,phoD.sums,phoX.sums,pstA.sums,pstB.sums,pstC.sums,ptxD.sums,phnZ.sums
125,TARA,TARA_076_MES_0.45-0.8,76,MES,800,0.45-0.8,0.45,-20.9315,-35.1794,792.8,4.7,192.2,10/17/10 9:05,TARA_Y100000815,0.038,0,4.386,Trades,South Atlantic Ocean,South Atlantic Gyral Province,2.1433,32.6852,15.24994168,0.100475,1.1124,14.1316,93.7133,42.5174,270.9324,309.7769,3687.9843,8813430,7434.106511,3914.861734,2442.495094,4586.112578,4121.044815,134.1062481,148.8863934,165.7117245,193.2323005,160.2000288,130.8159532,87.56073413,4986.672337,1155.348604,676.1625954,2082.886109,3499.632845,3289.248458,2668.762711,3003.627893,1778.135554,8110.070673,3309.655968
126,TARA,TARA_076_SRF_<-0.22,76,SRF,5,<-0.22,Virome,-20.9354,-35.1803,5.5,23.3,206.2,10/16/10 9:55,TARA_B100000513,0.038,0,0.814,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1119,0.9962,8.9025916,0.0496375,1.9258,14.1316,93.7133,42.5174,270.9324,309.7769,3687.9843,29059600,5208.408077,447.6495088,440.5072536,487.5428961,688.4761772,34.48348177,40.7823147,42.12384773,30.01638427,33.88393864,33.66134283,3.70343506,641.0679785,29.18269389,3.142058905,371.374397,649.4677498,376.1297776,709.9007387,698.6014972,715.9676474,755.7791849,308.7089212
127,TARA,TARA_076_SRF_0.22-0.45,76,SRF,5,0.22-0.45,0.22,-20.9354,-35.1803,5.5,23.3,206.2,10/16/10 9:55,TARA_Y100000816,0.038,0,0.814,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1119,0.9962,8.9025916,0.0496375,1.9258,14.1316,93.7133,42.5174,270.9324,309.7769,3687.9843,19641700,18250.11839,2521.316508,2720.604264,2398.947176,1946.990798,16.5783272,11.28070895,22.89197112,9.159842011,18.73029802,20.51994871,9.272415624,7727.947283,517.6416145,95.53135268,910.5370293,1988.631859,887.6252109,9029.916888,8398.052152,9537.444383,14430.06711,5192.958109
128,TARA,TARA_076_SRF_0.22-3,76,SRF,5,0.22-3,0.22,-20.9354,-35.1803,5.5,23.3,206.2,10/16/10 9:55,TARA_Y100000813,0.937,12.078,0.814,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1119,0.9962,8.9025916,0.0496375,1.9258,14.1316,93.7133,42.5174,270.9324,309.7769,3687.9843,23259300,12364.80815,1267.332942,2104.350755,2492.980859,1279.802244,52.9277831,48.07732363,78.82093923,50.64537158,48.32875884,53.13727845,4.720432821,4246.377483,433.1264628,38.50693066,805.7518393,1287.760236,440.9569083,5011.204722,4995.343252,5249.599421,8088.7718,3517.201361
129,TARA,TARA_076_SRF_0.45-0.8,76,SRF,5,0.45-0.8,0.45,-20.9354,-35.1803,5.5,23.3,206.2,10/16/10 9:55,TARA_R100001126,0.937,12.078,0.814,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1119,0.9962,8.9025916,0.0496375,1.9258,14.1316,93.7133,42.5174,270.9324,309.7769,3687.9843,31036700,14610.04912,1697.159811,4070.769397,5001.5619,1785.574974,60.34230833,49.93330579,69.62659861,53.43476289,62.17959285,64.34644802,11.67647957,5151.363911,503.3709921,37.2310457,890.9000645,1779.051081,1189.406489,7444.456667,7411.086062,7852.904535,8289.693286,3697.988744
130,TARA,TARA_078_DCM_0.22-0.45,78,DCM,120,0.22-0.45,0.22,-30.1484,-43.2705,118.3,19.3,217.1,11/4/10 18:16,TARA_B100000530,0,0.017,0.319,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1976,1.4052,7.111336032,0.109775,0.9636,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,28183300,21632.62428,4546.444983,2377.068783,3080.612669,3997.43531,7.527256963,6.134966381,8.347663106,5.335048315,5.361900906,7.559611232,11.44246465,9185.811762,1234.267289,271.1722392,1225.490716,2655.749201,1661.832974,8746.961261,8678.68785,8684.735679,16175.9341,9146.489037
131,TARA,TARA_078_DCM_0.22-3,78,DCM,120,0.22-3,0.22,-30.1484,-43.2705,118.3,19.3,217.1,11/4/10 18:16,TARA_Y100000996,0,0.017,0.319,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1976,1.4052,7.111336032,0.109775,0.9636,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,23431800,17214.28013,3241.682302,3109.594757,4086.65025,4018.990395,49.16867489,75.75298994,91.82751568,96.68374409,87.68163358,77.68654009,14.2254977,8326.306672,1199.788033,184.1304565,1046.781966,2885.005166,1630.632337,7513.22775,7952.718509,7401.831803,11997.41039,6838.973394
132,TARA,TARA_078_DCM_0.45-0.8,78,DCM,120,0.45-0.8,0.45,-30.1484,-43.2705,118.3,19.3,217.1,11/4/10 18:16,TARA_Y100000994,0,0.017,0.319,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1976,1.4052,7.111336032,0.109775,0.9636,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,25251600,13739.77469,2590.472393,3430.643891,4444.348168,3303.410438,57.56228077,52.77031151,53.82150065,57.45267231,47.01280085,42.08044155,7.004179991,6396.951122,852.2270471,152.8031968,967.8144578,2547.655738,1489.444591,6397.931056,6983.355913,6564.432082,7849.962188,4165.233354
133,TARA,TARA_078_MES_0.22-3,78,MES,800,0.22-3,0.22,-30.1471,-43.2915,792.7,5.9,214.8,11/5/10 12:33,TARA_B100000745,0,0.017,13.93,Trades,South Atlantic Ocean,South Atlantic Gyral Province,1.8626,28.428,15.26253624,0.08585,1.3464,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,19244800,12599.0275,3662.390961,2265.209968,5335.826056,4487.094509,30.78244154,58.17536362,56.16190964,73.07100851,59.45867011,65.51067502,58.66244335,5131.713877,1764.425223,1071.598696,583.9130325,1414.949408,1427.041278,1694.853525,1960.914053,1609.514823,10510.94407,6553.778101
134,TARA,TARA_078_MES_0.45-0.8,78,MES,800,0.45-0.8,0.45,-30.1471,-43.2915,792.7,5.9,214.8,11/5/10 12:33,TARA_Y100001001,0,0.104,13.93,Trades,South Atlantic Ocean,South Atlantic Gyral Province,1.8626,28.428,15.26253624,0.08585,1.3464,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,6463900,5369.918379,3461.387685,1603.980416,3571.199363,2368.778782,72.40607683,67.77198644,80.64308805,105.8433075,78.05862257,79.61716274,51.51964145,5307.867761,794.6341691,447.3801413,3254.418627,4767.469364,4015.484033,2473.360388,2644.013126,1035.219689,7492.190808,2537.676648
135,TARA,TARA_078_SRF_<-0.22,78,SRF,5,<-0.22,Virome,-30.1367,-43.2899,5.6,19.9,221.5,11/4/10 10:04,TARA_B100000524,0,0.104,0.481,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1262,0.7131,5.650554675,0.08163125,1.4139,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,27814500,2857.242709,102.2347529,183.0614669,223.7733969,249.2756631,29.84685505,27.42011045,28.49853901,29.59175862,25.56490596,36.70029626,5.432595081,259.0198253,4.633246474,0.320290361,241.3865012,224.4609322,163.5241518,463.6207969,467.76791,380.8924564,441.002448,129.2673165
136,TARA,TARA_078_SRF_0.22-0.45,78,SRF,5,0.22-0.45,0.22,-30.1367,-43.2899,5.6,19.9,221.5,11/4/10 10:04,TARA_Y100000992,0,0.104,0.481,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1262,0.7131,5.650554675,0.08163125,1.4139,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,28964100,20883.48482,2379.264191,2600.617426,2893.950376,2877.187658,6.09725862,7.492107167,10.31019186,7.603392738,7.546010951,7.25952274,1.702548141,7235.479639,638.3832677,77.91221771,876.8909723,2586.899025,673.0008662,10338.22577,9821.687598,10481.19205,17034.12328,8277.809615
137,TARA,TARA_078_SRF_0.22-3,78,SRF,5,0.22-3,0.22,-30.1367,-43.2899,5.6,19.9,221.5,11/4/10 10:04,TARA_Y100000991,1.946,28.21,0.481,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1262,0.7131,5.650554675,0.08163125,1.4139,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,21628400,19277.84915,1830.819269,4147.672061,4569.754318,2821.563754,27.03776188,29.76761278,50.26950363,54.32973378,42.66378879,46.06806223,0.249554367,6888.149879,661.2295509,65.90957416,838.4257835,1989.136423,725.9681277,9640.127433,9758.063646,9842.542709,12719.71053,6317.232573
138,TARA,TARA_078_SRF_0.45-0.8,78,SRF,5,0.45-0.8,0.45,-30.1367,-43.2899,5.6,19.9,221.5,11/4/10 10:04,TARA_R100001224,1.946,28.21,0.481,Trades,South Atlantic Ocean,South Atlantic Gyral Province,0.1262,0.7131,5.650554675,0.08163125,1.4139,12.4583,58.7706,37.8735,305.4749,236.5614,3370.7072,14509600,12038.36582,1540.493018,4579.310542,5347.404523,2507.420495,37.10443804,36.32914178,57.31376775,55.82597678,47.71926797,41.86498419,3.592722297,4759.614425,443.5930269,25.04407985,754.2500897,1822.403923,915.2912059,6938.118048,7171.745443,7332.653745,5754.180285,3123.178975
139,TARA,TARA_082_DCM_<-0.22,82,DCM,40,<-0.22,Virome,-47.2007,-57.9446,41.8,7,306.2,12/6/10 18:58,TARA_B100000767,1.301,18.15,3.078,Coastal ,South Atlantic Ocean,Southwest Atlantic Shelves Province,1.2466,15.9322,12.78052302,0.2508375,-1.2934,128.7679,1651.2842,294.7976,3899.1635,855.0951,11786.1149,29062300,550.4607377,37.23117088,64.56181534,89.72572465,104.0346242,9.833934368,5.949496699,8.36335561,8.011142493,7.038217934,7.363451874,0.910083415,60.51930446,3.987280111,0,32.82617062,45.22696127,48.69601854,55.20726705,66.00677012,29.47370042,176.3736347,18.9135121
140,TARA,TARA_082_DCM_0.22-3,82,DCM,40,0.22-3,0.22,-47.2007,-57.9446,41.8,7,306.2,12/6/10 18:58,TARA_R100000544,1.416,19.07,3.078,Coastal ,South Atlantic Ocean,Southwest Atlantic Shelves Province,1.2466,15.9322,12.78052302,0.2508375,-1.2934,128.7679,1651.2842,294.7976,3899.1635,855.0951,11786.1149,16426300,13722.91486,3376.744433,1625.237104,3366.326617,3198.803523,5.773910418,3.697789031,3.141783515,5.835586321,3.104286795,3.353515455,119.8388384,9204.361231,253.1552084,20.69176276,2541.474363,1850.446754,264.6211022,679.3270592,727.6558948,545.9933796,16036.45855,4567.838365
141,TARA,TARA_082_SRF_0.22-3,82,SRF,5,0.22-3,0.22,-47.1863,-58.2902,5.5,7.3,305,12/6/10 10:33,TARA_B100000768,1.416,19.07,1.824,Coastal ,South Atlantic Ocean,Southwest Atlantic Shelves Province,1.1084,13.1794,11.89047275,0.2846875,-1.835,132.5372,1663.6489,300.7124,3896.1742,859.5046,11677.3893,24063100,7740.34983,2145.02342,916.2958458,1867.430675,1771.843669,3.595658721,2.240311172,2.157673443,4.443942642,1.056123474,3.001011335,110.2189212,5040.223122,189.0082166,10.8022677,1556.619835,908.2345737,115.5488361,407.0010955,485.5092446,357.1720518,8616.671764,2401.621057
142,TARA,TARA_084_SRF_0.22-3,84,SRF,5,0.22-3,0.22,-60.2287,-60.6476,5.9,1.8,338.3,1/3/11 11:05,TARA_B100000780,1.723,25.3,16.55,Polar,Southern Ocean,Antarctic Province,1.8632,26.9459,14.46216187,0.17908125,-0.1453,189.9325,2723.2636,404.3743,5856.6648,1111.753,16116.4522,4398610,10933.08146,2825.774165,1511.812222,2911.893482,2442.451847,8.73174226,4.067085535,12.70466794,8.671251917,7.982603177,56.1483265,181.6935789,8969.70787,477.870182,10.90274495,1992.538693,2073.546678,117.806747,325.6306072,536.4213653,233.6034746,11745.59429,3039.643217
143,TARA,TARA_085_DCM_<-0.22,85,DCM,90,<-0.22,Virome,-62.2231,-49.2139,87.4,-0.8,325.4,1/6/11 19:34,TARA_B100000795,2.111,28.5,81.82,Polar,Southern Ocean,Antarctic Province,2.0329,30.0454,14.77957598,0.1550625,0.239,198.3077,2922.9684,414.7499,6064.2741,1099.776,15961.0213,24167800,3480.63888,68.39407715,62.7158991,69.02159907,80.00182035,12.61202047,10.00627944,12.37590847,9.957174658,9.733321802,9.993027977,2.05093408,72.25614321,6.871260225,10.9204609,114.4362374,58.81945701,67.59345722,91.75437233,99.48140761,20.57465652,671.0846106,18.42446866
144,TARA,TARA_085_DCM_0.22-3,85,DCM,90,0.22-3,0.22,-62.2231,-49.2139,87.4,-0.8,325.4,1/6/11 19:34,TARA_R100001377,2.309,31,81.82,Polar,Southern Ocean,Antarctic Province,2.0329,30.0454,14.77957598,0.1550625,0.239,198.3077,2922.9684,414.7499,6064.2741,1099.776,15961.0213,20559000,8316.961713,2960.107866,816.1366825,1233.346796,1112.568472,0.595323071,0.313131313,0.08841733,0.98164478,0.783398184,2.153381008,268.3206409,7609.06162,393.1396642,23.61888503,1107.787575,1372.382511,303.260818,417.5679154,363.0077882,349.0451474,10985.96364,6337.810246
145,TARA,TARA_085_MES_0.22-3,85,MES,790,0.22-3,0.22,-61.9689,-49.5017,783.8,0.5,203.8,1/7/11 10:39,TARA_B100000809,2.309,31,83.35,Polar,Southern Ocean,Antarctic Province,2.2979,33.1642,14.4323948,0.2251375,-0.8822,197.7629,2897.6641,415.2673,6018.3114,1105.7245,15924.0308,25590100,8101.303174,4650.979163,2128.521383,3958.455947,3194.175328,13.16694598,9.795139431,12.8800477,18.63310241,11.14499969,15.73975358,226.0121605,5168.980619,4036.768256,1647.447666,889.4787474,2052.980813,1155.23539,564.8582932,694.6059941,528.1021148,7598.482251,5011.340342
146,TARA,TARA_085_SRF_0.22-3,85,SRF,5,0.22-3,0.22,-62.0385,-49.529,5.9,0.7,343.4,1/6/11 10:38,TARA_B100000787,2.614,36.37,79.52,Polar,Southern Ocean,Antarctic Province,1.9165,28.3064,14.76984086,0.14735,0.3624,198.3077,2922.9684,414.7499,6064.2741,1099.776,15961.0213,26010000,8999.557961,2660.417301,1142.464678,1524.487849,1287.53832,2.385012776,1.802325405,3.457661682,3.093209155,2.269187271,18.4409725,249.3828033,10678.23796,380.9030702,12.30152553,1858.988436,1512.375332,168.5348891,187.2350359,222.4599945,159.263738,15100.49158,5895.743466
147,TARA,TARA_093_DCM_0.22-3,93,DCM,35,0.22-3,0.22,-33.9116,-73.0537,33.8,16.4,237.2,3/12/11 19:36,TARA_B100001059,0.52,0.02,0.59,Coastal ,South Pacific Ocean,Chile-Peru Current Coastal Province,0.7218,5.3167,7.365890828,0.38950625,-3.5121,112.2289,1051.4725,353.99,3727.3547,1143.7413,13968.0016,23821300,13942.70904,4495.227257,1429.933372,1929.691238,2103.260459,46.74380554,42.40530154,40.32177548,46.85230494,45.08730179,56.98169983,32.37682979,8106.489303,1098.415577,157.7363805,4616.288285,2165.727151,1236.917565,2371.79841,2544.227732,1085.185952,11041.68384,4411.348506
148,TARA,TARA_093_SRF_0.22-3,93,SRF,5,0.22-3,0.22,-34.0614,-73.1066,5.3,18,244.9,3/12/11 11:34,TARA_B100001063,1.07,7.55,0.09,Coastal ,South Pacific Ocean,Chile-Peru Current Coastal Province,0.66,3.6447,5.522272727,0.43220625,-4.1953,127.2676,1242.8308,378.0781,4055.4867,1161.4854,14134.8412,41233000,13954.36075,2610.07083,1636.383535,2241.539791,1675.072916,24.92237265,36.97466485,31.83890657,34.36792695,27.48661615,39.87548955,31.66994164,7133.449145,792.6741397,109.7834798,2534.380636,2537.186589,1103.767563,1719.728448,2002.411529,1191.304355,10741.28319,4251.548024
149,TARA,TARA_094_SRF_0.22-3,94,SRF,5,0.22-3,0.22,-32.7971,-87.0693,5.4,21.1,219.2,3/18/11 11:57,TARA_B100001057,0.28,0.03,0.09,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.3073,0.8497,2.765050439,0.25419375,-1.3471,30.814,94.1286,87.4213,667.9852,586.0188,7719.3725,27254900,25537.97545,4324.620827,3162.287939,3223.510036,4105.299243,35.82835299,6.140573829,54.96164078,54.84509205,49.96480535,44.59381572,23.26792061,13428.40918,1947.490452,41.18937453,2559.660901,4751.185104,692.3076235,2345.623868,2350.430669,2413.026943,28767.76369,9454.949401
150,TARA,TARA_096_SRF_0.22-3,96,SRF,5,0.22-3,0.22,-29.7238,-101.1604,5.5,23.8,204.1,3/24/11 13:00,TARA_B100000989,0.16,0.02,0.53,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.1745,0.1182,0.677363897,0.1671125,0.0462,17.5515,11.5609,39.2606,104.526,394.2596,5025.2959,16945400,15222.55396,2533.535548,2178.387867,2211.715519,2105.189779,33.96348097,34.82539834,60.03906914,66.81325101,35.63164318,49.07407492,10.94198248,9199.70935,1294.379361,8.872177339,980.1289645,3396.980046,186.7487699,3469.730111,3337.429171,3282.23267,17813.0875,8539.325479
151,TARA,TARA_098_DCM_0.22-3,98,DCM,188,0.22-3,0.22,-25.826,-111.7294,183.3,20.2,210.6,4/3/11 21:50,TARA_B100001029,0.2,0.05,0.35,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.1846,0.5613,3.040628386,0.14951875,0.3277,14.6914,2.6686,28.7612,22.5011,318.839,3652.7819,23544700,10089.32529,2286.141241,2300.556021,2719.846224,2584.979401,28.35879836,21.10369598,20.06683529,17.08360943,26.07650034,25.33514374,0.680309101,4754.21364,788.2236572,111.916401,629.1246702,968.7047708,693.8218008,1989.633168,2308.899387,1879.904262,7770.428797,4251.986115
152,TARA,TARA_098_MES_0.22-3,98,MES,488,0.22-3,0.22,-25.8076,-111.6906,481.1,8.1,155.6,4/4/11 13:55,TARA_B100001013,0.1,0.05,12.05,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",1.7932,25.2012,14.05375864,0.218125,-0.77,14.6914,2.6686,28.7612,22.5011,318.839,3652.7819,17100400,10505.87692,4948.261522,1960.390627,4934.135849,4608.260946,21.65930883,17.36741832,27.46349232,19.59773023,17.59103849,23.38658259,39.53717903,4693.244537,2214.374973,1092.326382,681.0584651,1219.13561,1648.746262,792.4613259,1039.426852,713.4700207,8728.481512,5864.383884
153,TARA,TARA_098_SRF_0.22-3,98,SRF,5,0.22-3,0.22,-25.8051,-111.7202,5.6,25.1,200.5,4/3/11 13:44,TARA_B100001027,2.02,27.29,0.38,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.1575,0.0384,0.243809524,0.1551,0.2384,14.6914,2.6686,28.7612,22.5011,318.839,3652.7819,23691300,9746.635672,1613.450368,1604.813954,1958.184416,1225.88134,32.04650932,27.7493514,46.39898073,46.8679023,32.66924763,34.07864676,4.502602693,5234.682804,723.0805908,10.25034173,505.0139573,1730.876823,182.0158747,2389.782059,2420.149851,2635.454176,10493.99803,4844.043101
154,TARA,TARA_099_SRF_0.22-3,99,SRF,5,0.22-3,0.22,-21.146,-104.787,5.4,23.8,204,4/9/11 13:56,TARA_B100000886,0.29,0.04,0.55,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.2766,0.1055,0.381417209,0.27000625,-1.6001,26.8579,9.6342,53.1727,40.8222,498.2019,5545.0106,34273700,13621.51651,2112.440428,2612.634946,3225.286331,1950.381556,28.88737386,31.08527583,45.73282974,41.64000682,25.04586927,36.76118816,5.0401549,6728.982825,885.8040396,17.80672842,959.618235,2192.096566,289.7400452,3084.260254,3523.345107,3319.231026,12430.90385,5595.707867
155,TARA,TARA_100_DCM_0.22-3,100,DCM,50,0.22-3,0.22,-12.9723,-96.0122,57.6,20.6,216.8,4/15/11 19:38,TARA_B100000965,0.78,5.7,1.9,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.637,4.2651,6.695604396,0.37043125,-3.2069,73.0296,496.875,228.7222,2035.4205,1021.7254,12258.1207,28327000,16784.23926,3320.931085,2969.684136,4031.536827,4195.903008,68.89902644,17.1662998,111.1926937,92.22404557,62.60192783,63.25518105,62.76573638,7662.741667,1103.852987,109.6080495,1840.467479,2403.899121,1406.327166,2269.264451,2745.522122,1958.78197,12406.89592,7899.438496
156,TARA,TARA_100_MES_0.22-3,100,MES,177,0.22-3,0.22,-12.9794,-96.0232,175.3,13,0.7,4/16/11 13:03,TARA_B100000959,0.68,6.2,19.6,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.0784,22.4417,10.79758468,0.67579375,-8.0927,73.0296,496.875,228.7222,2035.4205,1021.7254,12258.1207,32404900,13578.5248,6219.174891,2911.212003,4035.254575,4675.154159,9.118480968,9.732992291,10.6336623,8.551943763,13.13135669,10.0414456,93.07916921,8956.943902,2151.528375,1282.280601,1041.04271,1372.49924,1745.840495,640.4564588,1463.959525,750.1650285,7951.841598,4631.824213
157,TARA,TARA_100_SRF_0.22-3,100,SRF,5,0.22-3,0.22,-13.0023,-95.9759,5.5,25.3,200.2,4/15/11 12:45,TARA_B100000963,2.68,23.9,1.2,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.632,3.172,5.018987342,0.43375,-4.22,66.1329,353.3076,203.5316,1631.0145,994.0663,11614.7327,36515100,21611.34645,4406.52667,3177.384724,3338.797211,4151.692671,30.83599237,17.10388562,30.72222002,28.92793629,15.37504737,18.08297151,5.010092576,10421.73693,1503.625258,106.8694146,2160.618119,2541.060711,618.9110036,1436.854888,2604.553721,2551.152604,16786.64096,8162.397199
158,TARA,TARA_102_DCM_0.22-3,102,DCM,40,0.22-3,0.22,-5.2669,-85.2732,45.7,19.6,103.9,4/22/11 21:13,TARA_B100000902,1,12.6,10.5,Trades,South Pacific Ocean,Pacific Equatorial Divergence Province,1.5556,18.1909,11.69381589,0.41866875,-3.9787,143.0016,1664.4475,352.6445,4338.8351,1136.6168,14531.2005,27815300,31239.17797,4752.930478,3016.558291,3633.465812,4581.82795,16.76875937,0.82807188,17.63290952,19.82795005,17.88876319,11.40795172,4.485838406,8874.908189,1029.192521,223.9952544,1760.577953,2708.680674,931.1074932,1345.026136,1731.527386,1345.971874,11978.44984,7184.642284
159,TARA,TARA_102_MES_0.22-3,102,MES,480,0.22-3,0.22,-5.261,-85.1678,475.6,9.2,4.4,4/22/11 12:08,TARA_B100000953,2.85,39.2,40.6,Trades,South Pacific Ocean,Pacific Equatorial Divergence Province,2.9601,39.2879,13.27249079,0.50460625,-5.3537,143.0016,1664.4475,352.6445,4338.8351,1136.6168,14531.2005,28175300,13359.59498,4452.22716,1872.434945,6030.411465,5174.416651,1.859169177,2.87505193,1.241286104,3.136422386,0.92127189,2.022038737,42.67674709,5781.633209,1783.867463,1018.108784,1368.322212,1709.902038,2100.672988,610.8900314,809.6687969,364.761619,8023.048924,6253.233667
160,TARA,TARA_102_SRF_0.22-3,102,SRF,5,0.22-3,0.22,-5.2529,-85.1545,5.5,24.9,206,4/21/11 20:07,TARA_B100000900,1.86,24.4,5,Trades,South Pacific Ocean,Pacific Equatorial Divergence Province,0.8334,7.2972,8.755939525,0.377325,-3.3172,143.0016,1664.4475,352.6445,4338.8351,1136.6168,14531.2005,14514900,21380.95908,3552.053645,2457.436488,2546.108678,3390.257239,9.128266063,1.151748247,12.05181624,11.64671042,10.46376325,4.44555561,1.429410676,7753.913442,1004.49498,162.813471,1415.56015,3224.098555,622.031678,1093.85106,1579.156608,1666.49735,12152.94876,6241.112406
161,TARA,TARA_109_DCM_<-0.22,109,DCM,30,<-0.22,Virome,2.0299,-84.5546,29.8,26.5,203.1,5/12/11 22:15,TARA_B100000927,0.27,0.9,3.2,Coastal ,North Pacific Ocean,Chile-Peru Current Coastal Province,0.7146,7.1431,9.995941786,0.26815625,-1.5705,115.1294,1392.1354,303.8377,3904.1692,1073.9212,14198.7964,26181700,7807.675438,92.62951351,22.87148456,92.65473649,21.15574759,0.634025991,0.365733483,0.432686674,1.602561989,0.398517438,0.477447381,1.298053106,181.3365825,14.84999488,0.233211233,104.2174723,143.334897,197.0900156,96.44329256,98.83268015,11.82515448,294.8300312,8.142345043
162,TARA,TARA_109_DCM_0.22-3,109,DCM,30,0.22-3,0.22,2.0299,-84.5546,29.8,26.5,203.1,5/12/11 22:15,TARA_R100001510,0.27,0.9,3.2,Coastal ,North Pacific Ocean,Chile-Peru Current Coastal Province,0.7146,7.1431,9.995941786,0.26815625,-1.5705,115.1294,1392.1354,303.8377,3904.1692,1073.9212,14198.7964,24112500,20560.89698,3341.437355,2677.208866,2995.084634,3881.564843,14.67365463,16.21200745,24.83543908,11.00851703,12.59392614,15.76747815,4.415989818,7137.296585,1102.779856,35.44228147,1479.627286,2785.304073,599.0126838,1230.224345,1828.522338,1840.392631,11610.72602,6806.418188
163,TARA,TARA_109_MES_0.22-3,109,MES,380,0.22-3,0.22,2.0649,-84.5546,376.4,11.3,2.5,5/13/11 16:08,TARA_B100000929,0.5,4.6,36.3,Coastal ,North Pacific Ocean,Chile-Peru Current Coastal Province,2.7805,37.1427,13.35828088,0.45908125,-4.6253,115.1294,1392.1354,303.8377,3904.1692,1073.9212,14198.7964,8222030,10479.88948,4618.89513,2197.814196,4603.039394,4106.655227,21.87753308,17.53017495,17.70593531,19.60061749,12.24466019,20.00419955,44.32365045,5410.305974,1773.671332,1002.309946,1687.125223,1934.834127,2445.527465,1037.175823,1198.766463,467.7108464,7696.385092,5387.851906
164,TARA,TARA_109_SRF_<-0.22,109,SRF,5,<-0.22,Virome,1.9928,-84.5766,5.4,27.6,198.6,5/12/11 14:00,TARA_B100000925,0.5,4.6,1.7,Coastal ,North Pacific Ocean,Chile-Peru Current Coastal Province,0.4206,2.6084,6.201616738,0.257575,-1.4012,116.0832,1406.5418,300.811,3848.4991,1062.3515,14144.6433,29179900,7090.608557,120.7778958,117.6907313,138.6770147,157.1792133,25.88789312,21.49433531,19.75601802,18.51924553,23.10927352,10.26619773,15.32641714,181.7003678,20.88923189,3.164197255,137.6026435,176.7711059,150.6808222,181.2292828,191.7890281,52.95873419,474.0118228,36.50508791
165,TARA,TARA_109_SRF_0.22-3,109,SRF,5,0.22-3,0.22,1.9928,-84.5766,5.4,27.6,198.6,5/12/11 14:00,TARA_R100001509,2.58,35.3,1.7,Coastal ,North Pacific Ocean,Chile-Peru Current Coastal Province,0.4206,2.6084,6.201616738,0.257575,-1.4012,116.0832,1406.5418,300.811,3848.4991,1062.3515,14144.6433,31899800,20282.72528,3827.430818,3472.436123,3877.239128,4266.828511,23.63381719,23.47320091,26.77180623,14.48246484,23.28310138,20.22682862,6.90874776,8361.361848,1215.516208,38.18734512,1729.951285,3380.235858,516.1626728,2063.687262,2793.354272,2844.101437,12686.49829,7906.848207
